REQUEST_ID,STAFF_ID
REQ001397,STA011
REQ001398,STA012
REQ001399,STA008
REQ001400,STA006
REQ001401,STA001
REQ001402,STA003
REQ001403,STA001
REQ001404,STA013
REQ001405,STA013
REQ001406,STA016
REQ001407,STA014
REQ001408,STA007
REQ001409,STA012
REQ001410,STA019
REQ001411,STA011
REQ001412,STA003
REQ001413,STA005
REQ001414,STA008
REQ001415,STA019
REQ001416,STA009
REQ001417,STA011
REQ001418,STA017
REQ001419,STA018
REQ001420,STA003
REQ001421,STA020
REQ001422,STA016
REQ001423,STA009
REQ001424,STA006
REQ001425,STA007
REQ001426,STA020
REQ001427,STA006
REQ001428,STA017
REQ001429,STA004
REQ001430,STA012
REQ001431,STA003
REQ001432,STA008
REQ001433,STA020
REQ001434,STA016
REQ001435,STA006
REQ001436,STA017
REQ001437,STA014
REQ001438,STA018
REQ001439,STA005
REQ001440,STA006
REQ001441,STA015
REQ001442,STA001
REQ001443,STA016
REQ001444,STA018
REQ001445,STA018
REQ001446,STA020
REQ001447,STA004
REQ001448,STA004
REQ001449,STA011
REQ001450,STA002
REQ001451,STA003
REQ001452,STA007
REQ001453,STA018
REQ001454,STA004
REQ001455,STA010
REQ001456,STA017
REQ001457,STA014
REQ001458,STA002
REQ001459,STA006
REQ001460,STA008
REQ001461,STA018
REQ001462,STA020
REQ001463,STA005
REQ001464,STA011
REQ001465,STA020
REQ001466,STA008
REQ001467,STA006
REQ001468,STA018
REQ001469,STA002
REQ001470,STA001
REQ001471,STA019
REQ001472,STA016
REQ001473,STA017
REQ001474,STA012
REQ001475,STA009
REQ001476,STA003
REQ001477,STA004
REQ001478,STA018
REQ001479,STA013
REQ001480,STA017
REQ001481,STA012
REQ001482,STA006
REQ001483,STA019
REQ001484,STA007
REQ001485,STA012
REQ001486,STA015
REQ001487,STA012
REQ001488,STA011
REQ001489,STA011
REQ001490,STA015
REQ001491,STA020
REQ001492,STA010
REQ001493,STA011
REQ001494,STA012
REQ001495,STA015
REQ001496,STA013
REQ001497,STA013
REQ001498,STA017
REQ001499,STA001
REQ001500,STA005
REQ001501,STA007
REQ001502,STA016
REQ001503,STA016
REQ001504,STA006
REQ001505,STA010
REQ001506,STA014
REQ001507,STA006
REQ001508,STA018
REQ001509,STA001
REQ001510,STA003
REQ001511,STA016
REQ001512,STA017
REQ001513,STA018
REQ001514,STA004
REQ001515,STA009
REQ001516,STA014
REQ001517,STA013
REQ001518,STA013
REQ001519,STA015
REQ001520,STA013
REQ001521,STA020
REQ001522,STA007
REQ001523,STA010
REQ001524,STA011
REQ001525,STA020
REQ001526,STA014
REQ001527,STA014
REQ001528,STA005
REQ001529,STA019
REQ001530,STA004
REQ001531,STA004
REQ001532,STA020
REQ001533,STA019
REQ001534,STA012
REQ001535,STA012
REQ001536,STA005
REQ001537,STA020
REQ001538,STA009
REQ001539,STA006
REQ001540,STA012
REQ001541,STA003
REQ001542,STA013
REQ001543,STA013
REQ001544,STA006
REQ001545,STA015
REQ001546,STA012
REQ001547,STA012
REQ001548,STA008
REQ001549,STA004
REQ001550,STA016
REQ001551,STA014
REQ001552,STA009
REQ001553,STA013
REQ001554,STA016
REQ001555,STA002
REQ001556,STA015
REQ001557,STA017
REQ001558,STA019
REQ001559,STA020
REQ001560,STA001
REQ001561,STA009
REQ001562,STA019
REQ001563,STA019
REQ001564,STA006
REQ001565,STA010
REQ001566,STA013
REQ001567,STA015
REQ001568,STA019
REQ001569,STA017
REQ001570,STA014
REQ001571,STA006
REQ001572,STA011
REQ001573,STA013
REQ001574,STA006
REQ001575,STA003
REQ001576,STA004
REQ001577,STA010
REQ001578,STA008
REQ001579,STA012
REQ001580,STA020
REQ001581,STA016
REQ001582,STA012
REQ001583,STA001
REQ001584,STA020
REQ001585,STA015
REQ001586,STA009
REQ001587,STA016
REQ001588,STA008
REQ001589,STA006
REQ001590,STA014
REQ001591,STA020
REQ001592,STA019
REQ001593,STA008
REQ001594,STA001
REQ001595,STA013
REQ001596,STA010
REQ001597,STA009
REQ001598,STA009
REQ001599,STA017
REQ001600,STA011
REQ001601,STA015
REQ001602,STA015
REQ001603,STA015
REQ001604,STA002
REQ001605,STA016
REQ001606,STA005
REQ001607,STA016
REQ001608,STA015
REQ001609,STA001
REQ001610,STA011
REQ001611,STA007
REQ001612,STA006
REQ001613,STA014
REQ001614,STA012
REQ001615,STA017
REQ001616,STA015
REQ001617,STA014
REQ001618,STA003
REQ001619,STA016
REQ001620,STA007
REQ001621,STA001
REQ001622,STA006
REQ001623,STA016
REQ001624,STA017
REQ001625,STA015
REQ001626,STA001
REQ001627,STA019
REQ001628,STA019
REQ001629,STA009
REQ001630,STA011
REQ001631,STA013
REQ001632,STA013
REQ001633,STA017
REQ001634,STA012
REQ001635,STA016
REQ001636,STA020
REQ001637,STA006
REQ001638,STA018
REQ001639,STA007
REQ001640,STA002
REQ001641,STA014
REQ001642,STA002
REQ001643,STA012
REQ001644,STA020
REQ001645,STA002
REQ001646,STA015
REQ001647,STA006
REQ001648,STA003
REQ001649,STA002
REQ001650,STA004
REQ001651,STA017
REQ001652,STA013
REQ001653,STA007
REQ001654,STA017
REQ001655,STA002
REQ001656,STA012
REQ001657,STA019
REQ001658,STA012
REQ001659,STA003
REQ001660,STA011
REQ001661,STA005
REQ001662,STA019
REQ001663,STA009
REQ001664,STA007
REQ001665,STA016
REQ001666,STA014
REQ001667,STA016
REQ001668,STA002
REQ001669,STA016
REQ001670,STA013
REQ001671,STA008
REQ001672,STA013
REQ001673,STA004
REQ001674,STA018
REQ001675,STA013
REQ001676,STA019
REQ001677,STA019
REQ001678,STA020
REQ001679,STA007
REQ001680,STA006
REQ001681,STA013
REQ001682,STA008
REQ001683,STA015
REQ001684,STA010
REQ001685,STA017
REQ001686,STA004
REQ001687,STA010
REQ001688,STA011
REQ001689,STA008
REQ001690,STA012
REQ001691,STA017
REQ001692,STA020
REQ001693,STA017
REQ001694,STA014
REQ001695,STA006
REQ001696,STA019
REQ001697,STA020
REQ001698,STA002
REQ001699,STA015
REQ001700,STA004
REQ001701,STA004
REQ001702,STA020
REQ001703,STA008
REQ001704,STA016
REQ001705,STA020
REQ001706,STA002
REQ001707,STA018
REQ001708,STA020
REQ001709,STA004
REQ001710,STA001
REQ001711,STA017
REQ001712,STA010
REQ001713,STA017
REQ001714,STA019
REQ001715,STA001
REQ001716,STA019
REQ001717,STA017
REQ001718,STA001
REQ001719,STA019
REQ001720,STA007
REQ001721,STA010
REQ001722,STA013
REQ001723,STA016
REQ001724,STA004
REQ001725,STA013
REQ001726,STA014
REQ001727,STA020
REQ001728,STA008
REQ001729,STA006
REQ001730,STA006
REQ001731,STA015
REQ001732,STA010
REQ001733,STA006
REQ001734,STA003
REQ001735,STA020
REQ001736,STA019
REQ001737,STA010
REQ001738,STA014
REQ001739,STA012
REQ001740,STA006
REQ001741,STA009
REQ001742,STA014
REQ001743,STA008
REQ001744,STA016
REQ001745,STA010
REQ001746,STA019
REQ001747,STA003
REQ001748,STA012
REQ001749,STA012
REQ001750,STA017
REQ001751,STA006
REQ001752,STA004
REQ001753,STA020
REQ001754,STA005
REQ001755,STA013
REQ001756,STA019
REQ001757,STA018
REQ001758,STA002
REQ001759,STA007
REQ001760,STA012
REQ001761,STA006
REQ001762,STA008
REQ001763,STA013
REQ001764,STA002
REQ001765,STA020
REQ001766,STA018
REQ001767,STA004
REQ001768,STA019
REQ001769,STA017
REQ001770,STA009
REQ001771,STA020
REQ001772,STA001
REQ001773,STA015
REQ001774,STA011
REQ001775,STA016
REQ001776,STA014
REQ001777,STA006
REQ001778,STA001
REQ001779,STA011
REQ001780,STA001
REQ001781,STA009
REQ001782,STA009
REQ001783,STA002
REQ001784,STA013
REQ001785,STA006
REQ001786,STA004
REQ001787,STA010
REQ001788,STA007
REQ001789,STA020
REQ001790,STA016
REQ001791,STA013
REQ001792,STA012
REQ001793,STA014
REQ001794,STA013
REQ001795,STA018
REQ001796,STA002
REQ001797,STA009
REQ001798,STA010
REQ001799,STA013
REQ001800,STA017
REQ001801,STA001
REQ001802,STA007
REQ001803,STA017
REQ001804,STA011
REQ001805,STA002
REQ001806,STA011
REQ001807,STA004
REQ001808,STA013
REQ001809,STA011
REQ001810,STA014
REQ001811,STA008
REQ001812,STA020
REQ001813,STA001
REQ001814,STA009
REQ001815,STA006
REQ001816,STA002
REQ001817,STA002
REQ001818,STA012
REQ001819,STA014
REQ001820,STA018
REQ001821,STA009
REQ001822,STA003
REQ001823,STA004
REQ001824,STA011
REQ001825,STA008
REQ001826,STA004
REQ001827,STA020
REQ001828,STA020
REQ001829,STA015
REQ001830,STA003
REQ001831,STA013
REQ001832,STA003
REQ001833,STA003
REQ001834,STA008
REQ001835,STA008
REQ001836,STA003
REQ001837,STA007
REQ001838,STA001
REQ001839,STA008
REQ001840,STA012
REQ001841,STA016
REQ001842,STA006
REQ001843,STA017
REQ001844,STA002
REQ001845,STA013
REQ001846,STA015
REQ001847,STA015
REQ001848,STA018
REQ001849,STA017
REQ001850,STA016
REQ001851,STA011
REQ001852,STA017
REQ001853,STA015
REQ001854,STA007
REQ001855,STA019
REQ001856,STA012
REQ001857,STA018
REQ001858,STA015
REQ001859,STA005
REQ001860,STA018
REQ001861,STA011
REQ001862,STA019
REQ001863,STA005
REQ001864,STA016
REQ001865,STA020
REQ001866,STA013
REQ001867,STA011
REQ001868,STA019
REQ001869,STA019
REQ001870,STA001
REQ001871,STA016
REQ001872,STA010
REQ001873,STA018
REQ001874,STA017
REQ001875,STA017
REQ001876,STA013
REQ001877,STA012
REQ001878,STA002
REQ001879,STA005
REQ001880,STA010
REQ001881,STA015
REQ001882,STA004
REQ001883,STA011
REQ001884,STA019
REQ001885,STA001
REQ001886,STA006
REQ001887,STA007
REQ001888,STA020
REQ001889,STA003
REQ001890,STA020
REQ001891,STA019
REQ001892,STA002
REQ001893,STA008
REQ001894,STA013
REQ001895,STA018
REQ001896,STA005
REQ001897,STA012
REQ001898,STA011
REQ001899,STA009
REQ001900,STA020
REQ001901,STA010
REQ001902,STA005
REQ001903,STA011
REQ001904,STA008
REQ001905,STA001
REQ001906,STA005
REQ001907,STA004
REQ001908,STA002
REQ001909,STA006
REQ001910,STA014
REQ001911,STA017
REQ001912,STA004
REQ001913,STA012
REQ001914,STA004
REQ001915,STA018
REQ001916,STA015
REQ001917,STA016
REQ001918,STA013
REQ001919,STA017
REQ001920,STA003
REQ001921,STA008
REQ001922,STA014
REQ001923,STA005
REQ001924,STA014
REQ001925,STA005
REQ001926,STA011
REQ001927,STA018
REQ001928,STA018
REQ001929,STA010
REQ001930,STA020
REQ001931,STA009
REQ001932,STA003
REQ001933,STA012
REQ001934,STA019
REQ001935,STA009
REQ001936,STA010
REQ001937,STA018
REQ001938,STA018
REQ001939,STA015
REQ001940,STA017
REQ001941,STA008
REQ001942,STA003
REQ001943,STA002
REQ001944,STA001
REQ001945,STA005
REQ001946,STA015
REQ001947,STA001
REQ001948,STA005
REQ001949,STA013
REQ001950,STA002
REQ001951,STA005
REQ001952,STA004
REQ001953,STA010
REQ001954,STA019
REQ001955,STA008
REQ001956,STA019
REQ001957,STA007
REQ001958,STA011
REQ001959,STA012
REQ001960,STA015
REQ001961,STA012
REQ001962,STA006
REQ001963,STA015
REQ001964,STA016
REQ001965,STA005
REQ001966,STA005
REQ001967,STA015
REQ001968,STA008
REQ001969,STA004
REQ001970,STA007
REQ001971,STA015
REQ001972,STA002
REQ001973,STA012
REQ001974,STA002
REQ001975,STA018
REQ001976,STA006
REQ001977,STA014
REQ001978,STA002
REQ001979,STA003
REQ001980,STA007
REQ001981,STA002
REQ001982,STA014
REQ001983,STA010
REQ001984,STA007
REQ001985,STA016
REQ001986,STA012
REQ001987,STA012
REQ001988,STA013
REQ001989,STA014
REQ001990,STA019
REQ001991,STA007
REQ001992,STA005
REQ001993,STA011
REQ001994,STA002
REQ001995,STA020
REQ001996,STA001
REQ001997,STA018
REQ001998,STA002
REQ001999,STA003
REQ002000,STA006
REQ002001,STA016
REQ002002,STA017
REQ002003,STA017
REQ002004,STA014
REQ002005,STA010
REQ002006,STA002
REQ002007,STA010
REQ002008,STA017
REQ002009,STA013
REQ002010,STA002
REQ002011,STA002
REQ002012,STA002
REQ002013,STA010
REQ002014,STA020
REQ002015,STA008
REQ002016,STA003
REQ002017,STA002
REQ002018,STA013
REQ002019,STA010
REQ002020,STA011
REQ002021,STA004
REQ002022,STA014
REQ002023,STA008
REQ002024,STA013
REQ002025,STA010
REQ002026,STA006
REQ002027,STA006
REQ002028,STA016
REQ002029,STA002
REQ002030,STA016
REQ002031,STA009
REQ002032,STA007
REQ002033,STA003
REQ002034,STA012
REQ002035,STA018
REQ002036,STA011
REQ002037,STA009
REQ002038,STA017
REQ002039,STA013
REQ002040,STA018
REQ002041,STA001
REQ002042,STA017
REQ002043,STA014
REQ002044,STA010
REQ002045,STA014
REQ002046,STA010
REQ002047,STA016
REQ002048,STA011
REQ002049,STA002
REQ002050,STA007
REQ002051,STA008
REQ002052,STA006
REQ002053,STA009
REQ002054,STA003
REQ002055,STA020
REQ002056,STA002
REQ002057,STA008
REQ002058,STA019
REQ002059,STA007
REQ002060,STA008
REQ002061,STA016
REQ002062,STA012
REQ002063,STA006
REQ002064,STA001
REQ002065,STA005
REQ002066,STA008
REQ002067,STA007
REQ002068,STA008
REQ002069,STA004
REQ002070,STA017
REQ002071,STA012
REQ002072,STA011
REQ002073,STA010
REQ002074,STA002
REQ002075,STA016
REQ002076,STA004
REQ002077,STA018
REQ002078,STA001
REQ002079,STA017
REQ002080,STA004
REQ002081,STA002
REQ002082,STA002
REQ002083,STA018
REQ002084,STA017
REQ002085,STA007
REQ002086,STA016
REQ002087,STA001
REQ002088,STA020
REQ002089,STA013
REQ002090,STA005
REQ002091,STA003
REQ002092,STA019
REQ002093,STA016
REQ002094,STA002
REQ002095,STA005
REQ002096,STA005
REQ002097,STA003
REQ002098,STA004
REQ002099,STA011
REQ002100,STA003
REQ002101,STA014
REQ002102,STA016
REQ002103,STA020
REQ002104,STA017
REQ002105,STA010
REQ002106,STA005
REQ002107,STA011
REQ002108,STA010
REQ002109,STA010
REQ002110,STA012
REQ002111,STA002
REQ002112,STA020
REQ002113,STA017
REQ002114,STA013
REQ002115,STA008
REQ002116,STA020
REQ002117,STA018
REQ002118,STA017
REQ002119,STA017
REQ002120,STA007
REQ002121,STA004
REQ002122,STA004
REQ002123,STA011
REQ002124,STA006
REQ002125,STA017
REQ002126,STA018
REQ002127,STA020
REQ002128,STA005
REQ002129,STA016
REQ002130,STA010
REQ002131,STA008
REQ002132,STA006
REQ002133,STA014
REQ002134,STA011
REQ002135,STA009
REQ002136,STA014
REQ002137,STA003
REQ002138,STA004
REQ002139,STA004
REQ002140,STA003
REQ002141,STA009
REQ002142,STA003
REQ002143,STA010
REQ002144,STA016
REQ002145,STA018
REQ002146,STA014
REQ002147,STA019
REQ002148,STA003
REQ002149,STA020
REQ002150,STA008
REQ002151,STA020
REQ002152,STA001
REQ002153,STA004
REQ002154,STA004
REQ002155,STA014
REQ002156,STA013
REQ002157,STA002
REQ002158,STA003
REQ002159,STA004
REQ002160,STA011
REQ002161,STA008
REQ002162,STA016
REQ002163,STA005
REQ002164,STA005
REQ002165,STA014
REQ002166,STA017
REQ002167,STA003
REQ002168,STA012
REQ002169,STA016
REQ002170,STA016
REQ002171,STA020
REQ002172,STA008
REQ002173,STA007
REQ002174,STA002
REQ002175,STA020
REQ002176,STA004
REQ002177,STA002
REQ002178,STA016
REQ002179,STA003
REQ002180,STA013
REQ002181,STA002
REQ002182,STA001
REQ002183,STA002
REQ002184,STA008
REQ002185,STA016
REQ002186,STA007
REQ002187,STA009
REQ002188,STA007
REQ002189,STA012
REQ002190,STA016
REQ002191,STA012
REQ002192,STA007
REQ002193,STA008
REQ002194,STA016
REQ002195,STA004
REQ002196,STA016
REQ002197,STA017
REQ002198,STA001
REQ002199,STA011
REQ002200,STA004
REQ002201,STA018
REQ002202,STA020
REQ002203,STA007
REQ002204,STA005
REQ002205,STA016
REQ002206,STA005
REQ002207,STA010
REQ002208,STA003
REQ002209,STA014
REQ002210,STA020
REQ002211,STA016
REQ002212,STA018
REQ002213,STA001
REQ002214,STA008
REQ002215,STA012
REQ002216,STA020
REQ002217,STA005
REQ002218,STA003
REQ002219,STA006
REQ002220,STA017
REQ002221,STA014
REQ002222,STA011
REQ002223,STA009
REQ002224,STA007
REQ002225,STA002
REQ002226,STA005
REQ002227,STA012
REQ002228,STA017
REQ002229,STA001
REQ002230,STA010
REQ002231,STA017
REQ002232,STA003
REQ002233,STA016
REQ002234,STA004
REQ002235,STA016
REQ002236,STA011
REQ002237,STA006
REQ002238,STA016
REQ002239,STA006
REQ002240,STA018
REQ002241,STA009
REQ002242,STA018
REQ002243,STA018
REQ002244,STA016
REQ002245,STA010
REQ002246,STA002
REQ002247,STA001
REQ002248,STA011
REQ002249,STA011
REQ002250,STA012
REQ002251,STA020
REQ002252,STA005
REQ002253,STA018
REQ002254,STA010
REQ002255,STA004
REQ002256,STA011
REQ002257,STA012
REQ002258,STA004
REQ002259,STA008
REQ002260,STA010
REQ002261,STA009
REQ002262,STA018
REQ002263,STA009
REQ002264,STA016
REQ002265,STA009
REQ002266,STA002
REQ002267,STA018
REQ002268,STA016
REQ002269,STA004
REQ002270,STA017
REQ002271,STA007
REQ002272,STA001
REQ002273,STA017
REQ002274,STA008
REQ002275,STA002
REQ002276,STA013
REQ002277,STA013
REQ002278,STA008
REQ002279,STA009
REQ002280,STA009
REQ002281,STA011
REQ002282,STA005
REQ002283,STA014
REQ002284,STA014
REQ002285,STA009
REQ002286,STA019
REQ002287,STA014
REQ002288,STA004
REQ002289,STA003
REQ002290,STA005
REQ002291,STA019
REQ002292,STA010
REQ002293,STA004
REQ002294,STA005
REQ002295,STA009
REQ002296,STA005
REQ002297,STA004
REQ002298,STA003
REQ002299,STA020
REQ002300,STA007
REQ002301,STA015
REQ002302,STA019
REQ002303,STA011
REQ002304,STA013
REQ002305,STA006
REQ002306,STA008
REQ002307,STA018
REQ002308,STA012
REQ002309,STA011
REQ002310,STA004
REQ002311,STA015
REQ002312,STA007
REQ002313,STA011
REQ002314,STA016
REQ002315,STA001
REQ002316,STA018
REQ002317,STA018
REQ002318,STA018
REQ002319,STA004
REQ002320,STA018
REQ002321,STA004
REQ002322,STA020
REQ002323,STA006
REQ002324,STA018
REQ002325,STA016
REQ002326,STA019
REQ002327,STA001
REQ002328,STA004
REQ002329,STA009
REQ002330,STA018
REQ002331,STA002
REQ002332,STA001
REQ002333,STA014
REQ002334,STA006
REQ002335,STA008
REQ002336,STA020
REQ002337,STA015
REQ002338,STA014
REQ002339,STA012
REQ002340,STA017
REQ002341,STA012
REQ002342,STA002
REQ002343,STA003
REQ002344,STA011
REQ002345,STA002
REQ002346,STA017
REQ002347,STA011
REQ002348,STA014
REQ002349,STA010
REQ002350,STA003
REQ002351,STA014
REQ002352,STA011
REQ002353,STA010
REQ002354,STA006
REQ002355,STA019
REQ002356,STA001
REQ002357,STA018
REQ002358,STA016
REQ002359,STA014
REQ002360,STA002
REQ002361,STA018
REQ002362,STA007
REQ002363,STA016
REQ002364,STA016
REQ002365,STA007
REQ002366,STA005
REQ002367,STA004
REQ002368,STA018
REQ002369,STA012
REQ002370,STA007
REQ002371,STA013
REQ002372,STA020
REQ002373,STA016
REQ002374,STA016
REQ002375,STA014
REQ002376,STA003
REQ002377,STA019
REQ002378,STA020
REQ002379,STA017
REQ002380,STA011
REQ002381,STA005
REQ002382,STA007
REQ002383,STA005
REQ002384,STA008
REQ002385,STA020
REQ002386,STA020
REQ002387,STA002
REQ002388,STA006
REQ002389,STA011
REQ002390,STA014
REQ002391,STA014
REQ002392,STA019
REQ002393,STA014
REQ002394,STA008
REQ002395,STA010
REQ002396,STA011
REQ002397,STA012
REQ002398,STA004
REQ002399,STA008
REQ002400,STA016
REQ002401,STA001
REQ002402,STA006
REQ002403,STA019
REQ002404,STA002
REQ002405,STA002
REQ002406,STA017
REQ002407,STA005
REQ002408,STA015
REQ002409,STA019
REQ002410,STA013
REQ002411,STA003
REQ002412,STA017
REQ002413,STA009
REQ002414,STA010
REQ002415,STA009
REQ002416,STA017
REQ002417,STA019
REQ002418,STA020
REQ002419,STA009
REQ002420,STA020
REQ002421,STA003
REQ002422,STA013
REQ002423,STA015
REQ002424,STA008
REQ002425,STA006
REQ002426,STA009
REQ002427,STA017
REQ002428,STA006
REQ002429,STA009
REQ002430,STA020
REQ002431,STA015
REQ002432,STA009
REQ002433,STA008
REQ002434,STA001
REQ002435,STA001
REQ002436,STA019
REQ002437,STA003
REQ002438,STA005
REQ002439,STA020
REQ002440,STA006
REQ002441,STA010
REQ002442,STA006
REQ002443,STA019
REQ002444,STA014
REQ002445,STA009
REQ002446,STA010
REQ002447,STA009
REQ002448,STA020
REQ002449,STA008
REQ002450,STA009
REQ002451,STA013
REQ002452,STA015
REQ002453,STA016
REQ002454,STA008
REQ002455,STA012
REQ002456,STA002
REQ002457,STA002
REQ002458,STA007
REQ002459,STA017
REQ002460,STA007
REQ002461,STA014
REQ002462,STA019
REQ002463,STA007
REQ002464,STA001
REQ002465,STA002
REQ002466,STA006
REQ002467,STA007
REQ002468,STA010
REQ002469,STA007
REQ002470,STA007
REQ002471,STA012
REQ002472,STA008
REQ002473,STA020
REQ002474,STA019
REQ002475,STA014
REQ002476,STA011
REQ002477,STA003
REQ002478,STA017
REQ002479,STA002
REQ002480,STA017
REQ002481,STA005
REQ002482,STA001
REQ002483,STA009
REQ002484,STA007
REQ002485,STA015
REQ002486,STA013
REQ002487,STA013
REQ002488,STA015
REQ002489,STA007
REQ002490,STA014
REQ002491,STA006
REQ002492,STA012
REQ002493,STA020
REQ002494,STA013
REQ002495,STA019
REQ002496,STA019
REQ002497,STA011
REQ002498,STA018
REQ002499,STA014
REQ002500,STA007
REQ002501,STA012
REQ002502,STA003
REQ002503,STA007
REQ002504,STA003
REQ002505,STA017
REQ002506,STA008
REQ002507,STA020
REQ002508,STA007
REQ002509,STA005
REQ002510,STA015
REQ002511,STA001
REQ002512,STA017
REQ002513,STA017
REQ002514,STA014
REQ002515,STA016
REQ002516,STA020
REQ002517,STA009
REQ002518,STA005
REQ002519,STA013
REQ002520,STA018
REQ002521,STA008
REQ002522,STA012
REQ002523,STA002
REQ002524,STA017
REQ002525,STA014
REQ002526,STA019
REQ002527,STA013
REQ002528,STA008
REQ002529,STA013
REQ002530,STA015
REQ002531,STA003
REQ002532,STA020
REQ002533,STA015
REQ002534,STA007
REQ002535,STA013
REQ002536,STA002
REQ002537,STA015
REQ002538,STA002
REQ002539,STA009
REQ002540,STA020
REQ002541,STA002
REQ002542,STA013
REQ002543,STA014
REQ002544,STA018
REQ002545,STA002
REQ002546,STA012
REQ002547,STA014
REQ002548,STA011
REQ002549,STA011
REQ002550,STA003
REQ002551,STA009
REQ002552,STA020
REQ002553,STA006
REQ002554,STA019
REQ002555,STA002
REQ002556,STA012
REQ002557,STA010
REQ002558,STA017
REQ002559,STA010
REQ002560,STA012
REQ002561,STA007
REQ002562,STA002
REQ002563,STA003
REQ002564,STA009
REQ002565,STA002
REQ002566,STA011
REQ002567,STA018
REQ002568,STA002
REQ002569,STA016
REQ002570,STA019
REQ002571,STA011
REQ002572,STA005
REQ002573,STA007
REQ002574,STA013
REQ002575,STA008
REQ002576,STA010
REQ002577,STA012
REQ002578,STA002
REQ002579,STA002
REQ002580,STA007
REQ002581,STA012
REQ002582,STA007
REQ002583,STA009
REQ002584,STA015
REQ002585,STA017
REQ002586,STA013
REQ002587,STA001
REQ002588,STA012
REQ002589,STA014
REQ002590,STA008
REQ002591,STA004
REQ002592,STA015
REQ002593,STA012
REQ002594,STA009
REQ002595,STA010
REQ002596,STA017
REQ002597,STA013
REQ002598,STA020
REQ002599,STA008
REQ002600,STA014
REQ002601,STA018
REQ002602,STA014
REQ002603,STA012
REQ002604,STA019
REQ002605,STA020
REQ002606,STA015
REQ002607,STA015
REQ002608,STA001
REQ002609,STA014
REQ002610,STA010
REQ002611,STA013
REQ002612,STA009
REQ002613,STA013
REQ002614,STA007
REQ002615,STA011
REQ002616,STA008
REQ002617,STA019
REQ002618,STA003
REQ002619,STA019
REQ002620,STA004
REQ002621,STA006
REQ002622,STA008
REQ002623,STA010
REQ002624,STA015
REQ002625,STA017
REQ002626,STA005
REQ002627,STA010
REQ002628,STA018
REQ002629,STA008
REQ002630,STA009
REQ002631,STA001
REQ002632,STA014
REQ002633,STA005
REQ002634,STA017
REQ002635,STA020
REQ002636,STA008
REQ002637,STA004
REQ002638,STA004
REQ002639,STA001
REQ002640,STA009
REQ002641,STA015
REQ002642,STA012
REQ002643,STA019
REQ002644,STA012
REQ002645,STA001
REQ002646,STA007
